AthleteID,ActivityID,StartTime,TotalElapsedTime,TotalDistanceMeters,MaxSpeedMPH,MeasuredTime,Latitude,Longitude,AltitudeMeters,DistanceMeters,current_speedMPH,CurrentGrade
421122,100402264,2013-12-05 17:57:26,1:44:24,14603.2,16.329634917,2013-12-05 17:57:26,47.728886,-122.244145,126.1,0.0,0.0,0.0
421122,100402264,2013-12-05 17:57:26,1:44:24,14603.2,16.329634917,2013-12-05 17:57:27,47.728886,-122.244145,131.4,0.0,0.0,33.3
421122,100402264,2013-12-05 17:57:26,1:44:24,14603.2,16.329634917,2013-12-05 17:57:28,47.728884,-122.244145,131.4,0.3,0.447387258,10.9
421122,100402264,2013-12-05 17:57:26,1:44:24,14603.2,16.329634917,2013-12-05 17:57:30,47.728861,-122.244139,128.0,2.9,1.565855403,-19.5
421122,100402264,2013-12-05 17:57:26,1:44:24,14603.2,16.329634917,2013-12-05 17:57:32,47.728838,-122.244127,128.0,5.7,2.460629919,-11.3
421122,100402264,2013-12-05 17:57:26,1:44:24,14603.2,16.329634917,2013-12-05 17:57:38,47.728735,-122.244093,128.0,17.4,4.026485322,0.0
421122,100402264,2013-12-05 17:57:26,1:44:24,14603.2,16.329634917,2013-12-05 17:57:43,47.728622,-122.244063,128.0,30.3,4.921259838,-1.0
421122,100402264,2013-12-05 17:57:26,1:44:24,14603.2,16.329634917,2013-12-05 17:57:48,47.728514,-122.244041,128.0,42.4,5.592340725,-1.2
421122,100402264,2013-12-05 17:57:26,1:44:24,14603.2,16.329634917,2013-12-05 17:57:53,47.728414,-122.244066,127.5,53.9,5.368647096,0.0
421122,100402264,2013-12-05 17:57:26,1:44:24,14603.2,16.329634917,2013-12-05 17:57:55,47.728376,-122.244089,127.5,58.5,5.144953467,0.0
421122,100402264,2013-12-05 17:57:26,1:44:24,14603.2,16.329634917,2013-12-05 17:58:01,47.728251,-122.244058,128.0,72.6,5.144953467,1.4
421122,100402264,2013-12-05 17:57:26,1:44:24,14603.2,16.329634917,2013-12-05 17:58:06,47.728152,-122.244056,128.0,83.7,5.144953467,0.0
421122,100402264,2013-12-05 17:57:26,1:44:24,14603.2,16.329634917,2013-12-05 17:58:27,47.728102,-122.24404,128.0,89.4,1.342161774,0.0
421122,100402264,2013-12-05 17:57:26,1:44:24,14603.2,16.329634917,2013-12-05 17:58:35,47.728056,-122.243986,127.5,98.3,1.118468145,0.0
421122,100402264,2013-12-05 17:57:26,1:44:24,14603.2,16.329634917,2013-12-05 17:58:49,47.728061,-122.243995,128.0,102.7,1.342161774,0.0
421122,100402264,2013-12-05 17:57:26,1:44:24,14603.2,16.329634917,2013-12-05 17:59:03,47.728052,-122.243987,128.0,104.2,0.447387258,-1.5
421122,100402264,2013-12-05 17:57:26,1:44:24,14603.2,16.329634917,2013-12-05 17:59:09,47.728072,-122.244183,128.0,119.8,2.013242661,-6.6
421122,100402264,2013-12-05 17:57:26,1:44:24,14603.2,16.329634917,2013-12-05 17:59:13,47.728053,-122.244347,127.0,132.4,6.263421612,-3.6
421122,100402264,2013-12-05 17:57:26,1:44:24,14603.2,16.329634917,2013-12-05 17:59:16,47.728166,-122.244424,125.1,146.6,8.500357902,-4.1
421122,100402264,2013-12-05 17:57:26,1:44:24,14603.2,16.329634917,2013-12-05 17:59:23,47.728343,-122.244597,125.6,170.8,8.500357902,-2.2
421122,100402264,2013-12-05 17:57:26,1:44:24,14603.2,16.329634917,2013-12-05 17:59:27,47.728399,-122.244645,125.6,178.0,6.487115241,1.6
421122,100402264,2013-12-05 17:57:26,1:44:24,14603.2,16.329634917,2013-12-05 17:59:34,47.728499,-122.244815,125.6,194.9,4.921259838,0.9
