AthleteID,ActivityID,StartTime,TotalElapsedTime,TotalDistanceMeters,MaxSpeedMPH,MeasuredTime,Latitude,Longitude,AltitudeMeters,DistanceMeters,current_speedMPH,CurrentGrade
421122,314390794,2015-05-29 11:12:39,4:03:52,18476.0,31.764495318,2015-05-29 11:12:39,48.268014,-122.209789,151.8,0.0,0.0,2.5
421122,314390794,2015-05-29 11:12:39,4:03:52,18476.0,31.764495318,2015-05-29 11:21:01,48.26807,-122.209723,152.0,8.0,0.0,2.6
421122,314390794,2015-05-29 11:12:39,4:03:52,18476.0,31.764495318,2015-05-29 11:21:05,48.268069,-122.209671,152.1,11.9,0.0,2.6
421122,314390794,2015-05-29 11:12:39,4:03:52,18476.0,31.764495318,2015-05-29 11:21:07,48.268075,-122.209626,152.2,15.3,2.684323548,2.5
421122,314390794,2015-05-29 11:12:39,4:03:52,18476.0,31.764495318,2015-05-29 11:21:09,48.268086,-122.209576,152.3,19.1,3.131710806,1.8
421122,314390794,2015-05-29 11:12:39,4:03:52,18476.0,31.764495318,2015-05-29 11:21:11,48.268091,-122.209511,152.4,24.0,4.47387258,1.8
421122,314390794,2015-05-29 11:12:39,4:03:52,18476.0,31.764495318,2015-05-29 11:21:13,48.268095,-122.209452,152.4,28.4,4.921259838,1.8
421122,314390794,2015-05-29 11:12:39,4:03:52,18476.0,31.764495318,2015-05-29 11:21:15,48.268102,-122.209406,152.5,31.9,4.6975662090000005,1.8
421122,314390794,2015-05-29 11:12:39,4:03:52,18476.0,31.764495318,2015-05-29 11:21:17,48.268104,-122.209355,152.6,35.7,4.47387258,2.4
421122,314390794,2015-05-29 11:12:39,4:03:52,18476.0,31.764495318,2015-05-29 11:21:19,48.268106,-122.209291,152.7,40.5,4.47387258,2.2
421122,314390794,2015-05-29 11:12:39,4:03:52,18476.0,31.764495318,2015-05-29 11:21:21,48.268104,-122.209227,152.8,45.2,4.921259838,2.1
421122,314390794,2015-05-29 11:12:39,4:03:52,18476.0,31.764495318,2015-05-29 11:21:23,48.268105,-122.209166,152.9,49.8,5.144953467,1.6
421122,314390794,2015-05-29 11:12:39,4:03:52,18476.0,31.764495318,2015-05-29 11:21:25,48.268107,-122.209102,153.0,54.5,5.144953467,1.0
421122,314390794,2015-05-29 11:12:39,4:03:52,18476.0,31.764495318,2015-05-29 11:21:27,48.268109,-122.209031,153.0,59.8,5.368647096,1.0
421122,314390794,2015-05-29 11:12:39,4:03:52,18476.0,31.764495318,2015-05-29 11:21:29,48.26811,-122.208968,153.0,64.5,5.592340725,0.5
421122,314390794,2015-05-29 11:12:39,4:03:52,18476.0,31.764495318,2015-05-29 11:21:31,48.268111,-122.208908,153.1,68.9,5.368647096,0.6
421122,314390794,2015-05-29 11:12:39,4:03:52,18476.0,31.764495318,2015-05-29 11:21:33,48.268114,-122.208856,153.1,72.8,4.921259838,1.2
421122,314390794,2015-05-29 11:12:39,4:03:52,18476.0,31.764495318,2015-05-29 11:21:35,48.268114,-122.208796,153.1,77.2,4.6975662090000005,0.6
421122,314390794,2015-05-29 11:12:39,4:03:52,18476.0,31.764495318,2015-05-29 11:21:37,48.268115,-122.208737,153.2,81.7,4.6975662090000005,0.6
421122,314390794,2015-05-29 11:12:39,4:03:52,18476.0,31.764495318,2015-05-29 11:21:39,48.268112,-122.208681,153.2,85.8,4.921259838,0.0
421122,314390794,2015-05-29 11:12:39,4:03:52,18476.0,31.764495318,2015-05-29 11:21:41,48.268109,-122.208614,153.2,90.8,5.144953467,-0.5
421122,314390794,2015-05-29 11:12:39,4:03:52,18476.0,31.764495318,2015-05-29 11:21:43,48.268111,-122.20854,153.1,96.3,5.368647096,-0.5
421122,314390794,2015-05-29 11:12:39,4:03:52,18476.0,31.764495318,2015-05-29 11:21:45,48.268113,-122.208465,153.1,101.9,6.039727983000001,-0.4
421122,314390794,2015-05-29 11:12:39,4:03:52,18476.0,31.764495318,2015-05-29 11:21:47,48.26812,-122.208388,153.1,107.6,6.263421612,0.0
421122,314390794,2015-05-29 11:12:39,4:03:52,18476.0,31.764495318,2015-05-29 11:21:49,48.268119,-122.208307,153.1,113.6,6.487115241,0.0
421122,314390794,2015-05-29 11:12:39,4:03:52,18476.0,31.764495318,2015-05-29 11:21:50,48.268117,-122.208256,153.1,117.5,6.934502499000001,-0.5
421122,314390794,2015-05-29 11:12:39,4:03:52,18476.0,31.764495318,2015-05-29 11:21:51,48.268114,-122.208214,153.1,120.6,6.934502499000001,-0.6
421122,314390794,2015-05-29 11:12:39,4:03:52,18476.0,31.764495318,2015-05-29 11:21:53,48.268111,-122.208133,153.0,126.6,7.158196128,-0.6
421122,314390794,2015-05-29 11:12:39,4:03:52,18476.0,31.764495318,2015-05-29 11:21:54,48.268111,-122.208081,153.0,130.4,7.605583386,-1.1
421122,314390794,2015-05-29 11:12:39,4:03:52,18476.0,31.764495318,2015-05-29 11:21:55,48.268113,-122.20802,153.0,135.0,7.829277015000001,-1.2
421122,314390794,2015-05-29 11:12:39,4:03:52,18476.0,31.764495318,2015-05-29 11:21:56,48.26811,-122.20796,152.9,139.5,8.500357902,-1.6
421122,314390794,2015-05-29 11:12:39,4:03:52,18476.0,31.764495318,2015-05-29 11:21:57,48.268106,-122.2079,152.8,143.9,8.724051531,-2.2
421122,314390794,2015-05-29 11:12:39,4:03:52,18476.0,31.764495318,2015-05-29 11:21:58,48.268102,-122.207837,152.7,148.6,9.842519676,-1.7
421122,314390794,2015-05-29 11:12:39,4:03:52,18476.0,31.764495318,2015-05-29 11:21:59,48.2681,-122.207776,152.6,153.2,10.289906934,-1.6
