AthleteID,ActivityID,StartTime,TotalElapsedTime,TotalDistanceMeters,MaxSpeedMPH,MeasuredTime,Latitude,Longitude,AltitudeMeters,DistanceMeters,current_speedMPH,CurrentGrade
421122,147928370,2014-05-29 17:21:42,2:28:46,13060.9,20.579813868,2014-05-29 17:21:42,47.472371,-122.194421,123.7,0.0,0.0,11.5
421122,147928370,2014-05-29 17:21:42,2:28:46,13060.9,20.579813868,2014-05-29 17:21:43,47.472371,-122.1944,127.0,3.2,0.0,9.3
421122,147928370,2014-05-29 17:21:42,2:28:46,13060.9,20.579813868,2014-05-29 17:21:44,47.472369,-122.194381,123.7,4.6,5.144953467,10.6
421122,147928370,2014-05-29 17:21:42,2:28:46,13060.9,20.579813868,2014-05-29 17:21:46,47.472355,-122.194345,124.6,7.8,4.47387258,-4.6
421122,147928370,2014-05-29 17:21:42,2:28:46,13060.9,20.579813868,2014-05-29 17:21:47,47.472343,-122.194327,124.6,9.7,4.250178951,11.0
421122,147928370,2014-05-29 17:21:42,2:28:46,13060.9,20.579813868,2014-05-29 17:21:53,47.47226,-122.194207,126.1,22.6,4.6975662090000005,8.7
421122,147928370,2014-05-29 17:21:42,2:28:46,13060.9,20.579813868,2014-05-29 17:21:58,47.472184,-122.194093,127.0,34.7,5.144953467,7.8
421122,147928370,2014-05-29 17:21:42,2:28:46,13060.9,20.579813868,2014-05-29 17:22:03,47.472108,-122.193978,128.0,46.9,5.368647096,6.5
421122,147928370,2014-05-29 17:21:42,2:28:46,13060.9,20.579813868,2014-05-29 17:22:08,47.472028,-122.19385,128.5,60.0,5.592340725,5.7
421122,147928370,2014-05-29 17:21:42,2:28:46,13060.9,20.579813868,2014-05-29 17:22:13,47.47195,-122.193718,129.4,73.2,5.816034354,4.7
421122,147928370,2014-05-29 17:21:42,2:28:46,13060.9,20.579813868,2014-05-29 17:22:18,47.471875,-122.193594,129.9,85.7,5.816034354,3.9
