AthleteID,ActivityID,StartTime,TotalElapsedTime,TotalDistanceMeters,MaxSpeedMPH,MeasuredTime,Latitude,Longitude,AltitudeMeters,DistanceMeters,current_speedMPH,CurrentGrade
421122,297597414,2015-05-03 12:31:10,0:50:33,8251.8,21.921975642,2015-05-03 12:31:10,47.142928,-122.597967,69.5,0.0,0.0,0.0
421122,297597414,2015-05-03 12:31:10,0:50:33,8251.8,21.921975642,2015-05-03 12:33:53,47.142899,-122.597963,69.5,3.2,0.0,0.0
421122,297597414,2015-05-03 12:31:10,0:50:33,8251.8,21.921975642,2015-05-03 12:33:58,47.142867,-122.597977,69.5,6.9,0.0,1.9
421122,297597414,2015-05-03 12:31:10,0:50:33,8251.8,21.921975642,2015-05-03 12:34:02,47.142829,-122.597999,69.5,11.5,2.013242661,0.0
421122,297597414,2015-05-03 12:31:10,0:50:33,8251.8,21.921975642,2015-05-03 12:34:26,47.142802,-122.598035,69.8,15.6,0.671080887,0.0
421122,297597414,2015-05-03 12:31:10,0:50:33,8251.8,21.921975642,2015-05-03 12:35:10,47.142828,-122.598004,69.5,19.3,0.223693629,0.7
421122,297597414,2015-05-03 12:31:10,0:50:33,8251.8,21.921975642,2015-05-03 12:35:12,47.142839,-122.597966,69.5,22.5,0.447387258,0.0
421122,297597414,2015-05-03 12:31:10,0:50:33,8251.8,21.921975642,2015-05-03 12:35:14,47.142855,-122.597921,69.6,26.3,0.447387258,1.3
421122,297597414,2015-05-03 12:31:10,0:50:33,8251.8,21.921975642,2015-05-03 12:35:16,47.142869,-122.597886,69.8,29.4,3.802791693,1.2
421122,297597414,2015-05-03 12:31:10,0:50:33,8251.8,21.921975642,2015-05-03 12:35:56,47.142872,-122.59781,69.7,35.2,0.447387258,0.6
421122,297597414,2015-05-03 12:31:10,0:50:33,8251.8,21.921975642,2015-05-03 12:35:59,47.142884,-122.597753,69.7,39.7,0.447387258,0.0
421122,297597414,2015-05-03 12:31:10,0:50:33,8251.8,21.921975642,2015-05-03 12:36:00,47.142889,-122.59771,69.7,43.0,0.671080887,0.6
421122,297597414,2015-05-03 12:31:10,0:50:33,8251.8,21.921975642,2015-05-03 12:36:01,47.142896,-122.597662,69.8,46.8,0.671080887,1.2
421122,297597414,2015-05-03 12:31:10,0:50:33,8251.8,21.921975642,2015-05-03 12:36:02,47.142909,-122.597606,69.8,51.2,6.039727983000001,1.6
421122,297597414,2015-05-03 12:31:10,0:50:33,8251.8,21.921975642,2015-05-03 12:36:03,47.142925,-122.597547,69.9,56.0,6.71080887,0.5
421122,297597414,2015-05-03 12:31:10,0:50:33,8251.8,21.921975642,2015-05-03 12:36:04,47.142939,-122.597481,70.0,61.3,9.618826047,0.5
421122,297597414,2015-05-03 12:31:10,0:50:33,8251.8,21.921975642,2015-05-03 12:36:05,47.142955,-122.597406,69.9,67.3,10.960987821000002,0.0
421122,297597414,2015-05-03 12:31:10,0:50:33,8251.8,21.921975642,2015-05-03 12:36:06,47.142971,-122.59734,69.9,72.6,11.632068708,-0.9
421122,297597414,2015-05-03 12:31:10,0:50:33,8251.8,21.921975642,2015-05-03 12:36:07,47.142988,-122.597281,69.9,77.4,11.632068708,-0.5
421122,297597414,2015-05-03 12:31:10,0:50:33,8251.8,21.921975642,2015-05-03 12:36:08,47.143004,-122.597212,69.8,82.9,12.079455966000001,-0.9
421122,297597414,2015-05-03 12:31:10,0:50:33,8251.8,21.921975642,2015-05-03 12:36:09,47.143017,-122.597148,69.8,88.0,11.855762337,-1.4
421122,297597414,2015-05-03 12:31:10,0:50:33,8251.8,21.921975642,2015-05-03 12:36:10,47.143035,-122.597078,69.7,93.7,11.855762337,-0.9
421122,297597414,2015-05-03 12:31:10,0:50:33,8251.8,21.921975642,2015-05-03 12:36:11,47.143055,-122.597005,69.6,99.6,12.079455966000001,-0.8
421122,297597414,2015-05-03 12:31:10,0:50:33,8251.8,21.921975642,2015-05-03 12:36:12,47.143071,-122.596931,69.6,105.6,12.526843224,-1.6
421122,297597414,2015-05-03 12:31:10,0:50:33,8251.8,21.921975642,2015-05-03 12:36:13,47.143088,-122.596848,69.6,112.1,12.974230482,-1.6
421122,297597414,2015-05-03 12:31:10,0:50:33,8251.8,21.921975642,2015-05-03 12:36:14,47.143108,-122.596763,69.3,118.9,13.869004998000001,-1.2
421122,297597414,2015-05-03 12:31:10,0:50:33,8251.8,21.921975642,2015-05-03 12:36:15,47.143126,-122.596684,69.2,125.3,14.092698627,-1.2
421122,297597414,2015-05-03 12:31:10,0:50:33,8251.8,21.921975642,2015-05-03 12:36:16,47.143147,-122.596612,69.3,131.2,14.092698627,0.0
421122,297597414,2015-05-03 12:31:10,0:50:33,8251.8,21.921975642,2015-05-03 12:36:17,47.14317,-122.596532,69.3,137.8,14.316392256,0.0
421122,297597414,2015-05-03 12:31:10,0:50:33,8251.8,21.921975642,2015-05-03 12:36:18,47.143184,-122.596467,69.3,142.9,13.869004998000001,-0.4
421122,297597414,2015-05-03 12:31:10,0:50:33,8251.8,21.921975642,2015-05-03 12:36:19,47.143203,-122.596404,69.2,148.1,12.974230482,-0.9
421122,297597414,2015-05-03 12:31:10,0:50:33,8251.8,21.921975642,2015-05-03 12:36:20,47.143228,-122.596341,69.2,153.7,12.750536853,-1.3
421122,297597414,2015-05-03 12:31:10,0:50:33,8251.8,21.921975642,2015-05-03 12:36:21,47.143265,-122.596269,69.1,160.6,13.197924111,-0.9
421122,297597414,2015-05-03 12:31:10,0:50:33,8251.8,21.921975642,2015-05-03 12:36:22,47.143297,-122.596213,69.0,166.1,12.750536853,-0.9
