AthleteID,ActivityID,StartTime,TotalElapsedTime,TotalDistanceMeters,MaxSpeedMPH,MeasuredTime,Latitude,Longitude,AltitudeMeters,DistanceMeters,current_speedMPH,CurrentGrade
421122,318594790,2015-06-04 17:55:17,1:57:49,11137.9,38.922691446,2015-06-04 17:55:17,47.467941,-121.936615,441.0,0.0,0.0,14.5
421122,318594790,2015-06-04 17:55:17,1:57:49,11137.9,38.922691446,2015-06-04 17:55:19,47.467951,-121.93671,442.0,7.3,8.276664273,0.6
421122,318594790,2015-06-04 17:55:17,1:57:49,11137.9,38.922691446,2015-06-04 17:55:20,47.468009,-121.936733,443.0,13.8,10.289906934,-0.3
421122,318594790,2015-06-04 17:55:17,1:57:49,11137.9,38.922691446,2015-06-04 17:55:24,47.467938,-121.936503,441.2,32.9,11.408375078999999,-2.9
421122,318594790,2015-06-04 17:55:17,1:57:49,11137.9,38.922691446,2015-06-04 17:55:55,47.467899,-121.936542,440.9,38.1,1.565855403,-7.1
421122,318594790,2015-06-04 17:55:17,1:57:49,11137.9,38.922691446,2015-06-04 17:56:09,47.467919,-121.936574,441.0,41.4,0.447387258,-4.5
421122,318594790,2015-06-04 17:55:17,1:57:49,11137.9,38.922691446,2015-06-04 17:56:49,47.46789,-121.936594,440.8,45.0,0.223693629,-4.3
421122,318594790,2015-06-04 17:55:17,1:57:49,11137.9,38.922691446,2015-06-04 17:56:50,47.467858,-121.936597,440.5,48.5,0.447387258,-6.9
421122,318594790,2015-06-04 17:55:17,1:57:49,11137.9,38.922691446,2015-06-04 17:56:51,47.467825,-121.936588,440.3,52.2,0.671080887,-6.8
421122,318594790,2015-06-04 17:55:17,1:57:49,11137.9,38.922691446,2015-06-04 17:56:52,47.467794,-121.936574,440.0,55.8,0.671080887,-6.7
421122,318594790,2015-06-04 17:55:17,1:57:49,11137.9,38.922691446,2015-06-04 17:56:53,47.467765,-121.936547,439.8,59.7,0.894774516,-7.0
421122,318594790,2015-06-04 17:55:17,1:57:49,11137.9,38.922691446,2015-06-04 17:56:54,47.467745,-121.936507,439.5,63.5,0.894774516,-6.7
