AthleteID,ActivityID,StartTime,TotalElapsedTime,TotalDistanceMeters,MaxSpeedMPH,MeasuredTime,Latitude,Longitude,AltitudeMeters,DistanceMeters,current_speedMPH,CurrentGrade
421122,581754644,2016-05-19 17:53:43,2:27:01,14068.5,26.619541851,2016-05-19 17:53:43,47.788484,-122.079833,99.9,0.0,0.0,-2.1
421122,581754644,2016-05-19 17:53:43,2:27:01,14068.5,26.619541851,2016-05-19 17:53:52,47.788526,-122.079805,99.8,5.1,1.342161774,-3.1
421122,581754644,2016-05-19 17:53:43,2:27:01,14068.5,26.619541851,2016-05-19 17:53:57,47.788562,-122.079784,99.7,9.4,1.565855403,-3.0
421122,581754644,2016-05-19 17:53:43,2:27:01,14068.5,26.619541851,2016-05-19 17:54:00,47.788581,-122.079743,99.5,13.1,2.23693629,-3.4
421122,581754644,2016-05-19 17:53:43,2:27:01,14068.5,26.619541851,2016-05-19 17:54:05,47.788592,-122.0797,99.4,16.6,2.013242661,-4.6
421122,581754644,2016-05-19 17:53:43,2:27:01,14068.5,26.619541851,2016-05-19 17:54:09,47.788622,-122.079696,99.3,19.9,1.789549032,-4.2
421122,581754644,2016-05-19 17:53:43,2:27:01,14068.5,26.619541851,2016-05-19 17:56:17,47.788614,-122.079578,98.8,28.8,0.223693629,-4.7
421122,581754644,2016-05-19 17:53:43,2:27:01,14068.5,26.619541851,2016-05-19 17:56:19,47.788602,-122.079539,98.7,32.0,0.223693629,-3.0
421122,581754644,2016-05-19 17:53:43,2:27:01,14068.5,26.619541851,2016-05-19 17:56:22,47.788591,-122.079492,98.5,35.8,3.131710806,0.7
421122,581754644,2016-05-19 17:53:43,2:27:01,14068.5,26.619541851,2016-05-19 17:56:55,47.788589,-122.079544,98.7,39.6,0.447387258,2.7
421122,581754644,2016-05-19 17:53:43,2:27:01,14068.5,26.619541851,2016-05-19 17:56:59,47.788599,-122.079591,98.9,43.4,0.447387258,3.7
421122,581754644,2016-05-19 17:53:43,2:27:01,14068.5,26.619541851,2016-05-19 17:57:03,47.788605,-122.079636,99.1,46.8,2.013242661,4.1
421122,581754644,2016-05-19 17:53:43,2:27:01,14068.5,26.619541851,2016-05-19 17:59:14,47.78857,-122.079641,99.1,51.9,0.223693629,4.3
421122,581754644,2016-05-19 17:53:43,2:27:01,14068.5,26.619541851,2016-05-19 17:59:16,47.788549,-122.0797,99.4,56.8,0.223693629,4.2
421122,581754644,2016-05-19 17:53:43,2:27:01,14068.5,26.619541851,2016-05-19 17:59:18,47.788542,-122.07977,99.7,62.2,0.223693629,5.6
421122,581754644,2016-05-19 17:53:43,2:27:01,14068.5,26.619541851,2016-05-19 17:59:20,47.788559,-122.079846,100.0,68.1,6.039727983000001,5.4
421122,581754644,2016-05-19 17:53:43,2:27:01,14068.5,26.619541851,2016-05-19 17:59:21,47.788573,-122.079885,100.2,71.4,6.487115241,5.4
421122,581754644,2016-05-19 17:53:43,2:27:01,14068.5,26.619541851,2016-05-19 17:59:22,47.788588,-122.07993,100.4,75.2,6.934502499000001,5.1
421122,581754644,2016-05-19 17:53:43,2:27:01,14068.5,26.619541851,2016-05-19 17:59:23,47.788603,-122.079973,100.6,78.8,7.381889757,5.0
421122,581754644,2016-05-19 17:53:43,2:27:01,14068.5,26.619541851,2016-05-19 17:59:24,47.788615,-122.080009,100.7,81.8,7.381889757,5.2
421122,581754644,2016-05-19 17:53:43,2:27:01,14068.5,26.619541851,2016-05-19 17:59:26,47.78864,-122.080071,101.0,87.3,7.158196128,5.3
421122,581754644,2016-05-19 17:53:43,2:27:01,14068.5,26.619541851,2016-05-19 17:59:28,47.788666,-122.080129,101.3,92.5,6.039727983000001,6.0
421122,581754644,2016-05-19 17:53:43,2:27:01,14068.5,26.619541851,2016-05-19 17:59:30,47.788691,-122.080188,101.6,97.7,6.039727983000001,6.3
421122,581754644,2016-05-19 17:53:43,2:27:01,14068.5,26.619541851,2016-05-19 17:59:32,47.788715,-122.080254,102.0,103.3,6.039727983000001,6.3
421122,581754644,2016-05-19 17:53:43,2:27:01,14068.5,26.619541851,2016-05-19 17:59:33,47.788724,-122.080292,102.2,106.4,6.263421612,6.6
421122,581754644,2016-05-19 17:53:43,2:27:01,14068.5,26.619541851,2016-05-19 17:59:35,47.788737,-122.080357,102.5,111.4,6.039727983000001,6.1
421122,581754644,2016-05-19 17:53:43,2:27:01,14068.5,26.619541851,2016-05-19 17:59:37,47.788724,-122.080413,102.8,115.8,5.592340725,5.7
421122,581754644,2016-05-19 17:53:43,2:27:01,14068.5,26.619541851,2016-05-19 17:59:38,47.788702,-122.080452,103.0,119.7,6.039727983000001,5.0
421122,581754644,2016-05-19 17:53:43,2:27:01,14068.5,26.619541851,2016-05-19 17:59:39,47.788672,-122.080484,103.2,123.8,6.487115241,4.1
421122,581754644,2016-05-19 17:53:43,2:27:01,14068.5,26.619541851,2016-05-19 17:59:40,47.788643,-122.080505,103.3,127.3,7.158196128,3.2
421122,581754644,2016-05-19 17:53:43,2:27:01,14068.5,26.619541851,2016-05-19 17:59:41,47.788617,-122.080518,103.4,130.4,7.158196128,3.1
421122,581754644,2016-05-19 17:53:43,2:27:01,14068.5,26.619541851,2016-05-19 17:59:43,47.788575,-122.080531,103.5,135.1,6.934502499000001,4.1
421122,581754644,2016-05-19 17:53:43,2:27:01,14068.5,26.619541851,2016-05-19 17:59:45,47.788537,-122.080555,103.7,139.8,5.592340725,4.3
421122,581754644,2016-05-19 17:53:43,2:27:01,14068.5,26.619541851,2016-05-19 17:59:47,47.788531,-122.080613,104.0,144.2,5.144953467,4.7
421122,581754644,2016-05-19 17:53:43,2:27:01,14068.5,26.619541851,2016-05-19 17:59:49,47.78855,-122.080673,104.2,149.2,5.144953467,5.3
421122,581754644,2016-05-19 17:53:43,2:27:01,14068.5,26.619541851,2016-05-19 17:59:51,47.788551,-122.08074,104.4,154.2,5.368647096,4.7
421122,581754644,2016-05-19 17:53:43,2:27:01,14068.5,26.619541851,2016-05-19 17:59:53,47.788528,-122.080787,104.7,158.6,5.368647096,4.2
421122,581754644,2016-05-19 17:53:43,2:27:01,14068.5,26.619541851,2016-05-19 17:59:55,47.788486,-122.080794,104.9,163.3,5.368647096,2.7
421122,581754644,2016-05-19 17:53:43,2:27:01,14068.5,26.619541851,2016-05-19 17:59:57,47.788441,-122.080779,105.0,168.4,5.368647096,0.6
421122,581754644,2016-05-19 17:53:43,2:27:01,14068.5,26.619541851,2016-05-19 17:59:59,47.788404,-122.080753,104.9,173.0,5.368647096,0.0
421122,581754644,2016-05-19 17:53:43,2:27:01,14068.5,26.619541851,2016-05-19 18:00:01,47.788379,-122.080725,104.8,176.4,4.921259838,0.0
421122,581754644,2016-05-19 17:53:43,2:27:01,14068.5,26.619541851,2016-05-19 18:00:03,47.788346,-122.080714,104.9,180.2,4.47387258,1.9
421122,581754644,2016-05-19 17:53:43,2:27:01,14068.5,26.619541851,2016-05-19 18:00:05,47.788309,-122.080713,105.0,184.4,4.250178951,3.3
421122,581754644,2016-05-19 17:53:43,2:27:01,14068.5,26.619541851,2016-05-19 18:00:07,47.788268,-122.080722,105.2,189.0,4.6975662090000005,4.1
421122,581754644,2016-05-19 17:53:43,2:27:01,14068.5,26.619541851,2016-05-19 18:00:09,47.788221,-122.080741,105.4,194.4,5.368647096,3.7
421122,581754644,2016-05-19 17:53:43,2:27:01,14068.5,26.619541851,2016-05-19 18:00:10,47.788194,-122.080751,105.6,197.4,5.816034354,3.1
421122,581754644,2016-05-19 17:53:43,2:27:01,14068.5,26.619541851,2016-05-19 18:00:12,47.788141,-122.080763,105.7,203.4,6.487115241,1.7
421122,581754644,2016-05-19 17:53:43,2:27:01,14068.5,26.619541851,2016-05-19 18:00:14,47.788099,-122.080783,105.8,208.3,6.263421612,-0.7
421122,581754644,2016-05-19 17:53:43,2:27:01,14068.5,26.619541851,2016-05-19 18:00:16,47.788064,-122.080794,105.7,212.3,5.592340725,-0.8
421122,581754644,2016-05-19 17:53:43,2:27:01,14068.5,26.619541851,2016-05-19 18:01:57,47.787962,-122.080837,105.4,224.1,0.447387258,-0.4
421122,581754644,2016-05-19 17:53:43,2:27:01,14068.5,26.619541851,2016-05-19 18:01:58,47.787957,-122.080878,105.5,227.2,0.223693629,1.6
