AthleteID,ActivityID,StartTime,TotalElapsedTime,TotalDistanceMeters,MaxSpeedMPH,MeasuredTime,Latitude,Longitude,AltitudeMeters,DistanceMeters,current_speedMPH,CurrentGrade
421122,591990621,2016-05-29 05:40:06,2:01:22,24424.7,28.856478141,2016-05-29 05:40:06,47.734742,-117.51859,503.6,0.0,0.0,-0.6
421122,591990621,2016-05-29 05:40:06,2:01:22,24424.7,28.856478141,2016-05-29 05:40:15,47.734797,-117.518682,503.5,10.7,2.684323548,-0.4
421122,591990621,2016-05-29 05:40:06,2:01:22,24424.7,28.856478141,2016-05-29 05:51:44,47.734826,-117.51874,503.5,17.5,0.0,-0.6
421122,591990621,2016-05-29 05:40:06,2:01:22,24424.7,28.856478141,2016-05-29 05:53:08,47.734854,-117.518797,503.5,24.3,0.0,-0.4
421122,591990621,2016-05-29 05:40:06,2:01:22,24424.7,28.856478141,2016-05-29 06:02:03,47.734882,-117.518855,503.4,31.1,0.0,-0.7
421122,591990621,2016-05-29 05:40:06,2:01:22,24424.7,28.856478141,2016-05-29 06:02:56,47.734911,-117.518913,503.4,37.9,0.0,-0.8
421122,591990621,2016-05-29 05:40:06,2:01:22,24424.7,28.856478141,2016-05-29 06:02:57,47.734939,-117.518971,503.3,44.7,0.671080887,-0.4
421122,591990621,2016-05-29 05:40:06,2:01:22,24424.7,28.856478141,2016-05-29 06:02:58,47.734976,-117.51901,503.3,49.7,0.671080887,-0.9
421122,591990621,2016-05-29 05:40:06,2:01:22,24424.7,28.856478141,2016-05-29 06:02:59,47.735013,-117.519045,503.3,54.6,0.894774516,-0.5
421122,591990621,2016-05-29 05:40:06,2:01:22,24424.7,28.856478141,2016-05-29 06:03:00,47.735049,-117.519083,503.2,59.5,1.118468145,-0.5
421122,591990621,2016-05-29 05:40:06,2:01:22,24424.7,28.856478141,2016-05-29 06:03:01,47.735087,-117.519113,503.2,64.3,1.118468145,-0.5
421122,591990621,2016-05-29 05:40:06,2:01:22,24424.7,28.856478141,2016-05-29 06:03:02,47.735121,-117.519141,503.2,68.6,1.118468145,0.0
421122,591990621,2016-05-29 05:40:06,2:01:22,24424.7,28.856478141,2016-05-29 06:03:03,47.735157,-117.519175,503.2,73.3,10.513600563,0.0
421122,591990621,2016-05-29 05:40:06,2:01:22,24424.7,28.856478141,2016-05-29 06:03:04,47.735194,-117.519203,503.2,78.0,10.513600563,-0.6
421122,591990621,2016-05-29 05:40:06,2:01:22,24424.7,28.856478141,2016-05-29 06:03:05,47.735228,-117.519236,503.2,82.5,10.289906934,-0.6
