AthleteID,ActivityID,StartTime,TotalElapsedTime,TotalDistanceMeters,MaxSpeedMPH,MeasuredTime,Latitude,Longitude,AltitudeMeters,DistanceMeters,current_speedMPH,CurrentGrade
421122,577320490,2016-05-15 11:58:46,1:01:21,14223.5,26.395848222,2016-05-15 11:58:46,47.611763,-121.990288,149.0,0.0,0.0,-2.6
421122,577320490,2016-05-15 11:58:46,1:01:21,14223.5,26.395848222,2016-05-15 11:58:48,47.611885,-121.99037,147.0,14.9,0.0,-6.8
421122,577320490,2016-05-15 11:58:46,1:01:21,14223.5,26.395848222,2016-05-15 11:58:49,47.611812,-121.990374,148.4,23.1,0.0,-6.7
421122,577320490,2016-05-15 11:58:46,1:01:21,14223.5,26.395848222,2016-05-15 11:58:50,47.611906,-121.990351,146.7,33.6,0.0,4.2
421122,577320490,2016-05-15 11:58:46,1:01:21,14223.5,26.395848222,2016-05-15 11:58:51,47.611917,-121.990304,146.5,37.3,16.777022175,2.2
421122,577320490,2016-05-15 11:58:46,1:01:21,14223.5,26.395848222,2016-05-15 11:58:52,47.611794,-121.990301,148.5,51.0,19.013958465,11.5
421122,577320490,2016-05-15 11:58:46,1:01:21,14223.5,26.395848222,2016-05-15 11:58:53,47.61177,-121.990348,149.1,55.4,18.119183949,1.2
421122,577320490,2016-05-15 11:58:46,1:01:21,14223.5,26.395848222,2016-05-15 11:58:54,47.611724,-121.990354,149.8,60.5,16.777022175,-3.8
421122,577320490,2016-05-15 11:58:46,1:01:21,14223.5,26.395848222,2016-05-15 11:58:56,47.611801,-121.990595,147.1,85.3,21.474588384,-0.2
421122,577320490,2016-05-15 11:58:46,1:01:21,14223.5,26.395848222,2016-05-15 11:58:57,47.611849,-121.990577,147.0,90.7,17.671796691,-5.2
421122,577320490,2016-05-15 11:58:46,1:01:21,14223.5,26.395848222,2016-05-15 11:58:58,47.611762,-121.990496,149.0,102.1,20.803507497000002,4.0
421122,577320490,2016-05-15 11:58:46,1:01:21,14223.5,26.395848222,2016-05-15 11:58:59,47.611798,-121.990557,147.3,108.2,21.250894755,6.9
421122,577320490,2016-05-15 11:58:46,1:01:21,14223.5,26.395848222,2016-05-15 11:59:00,47.611818,-121.990429,148.4,118.0,21.474588384,-3.0
421122,577320490,2016-05-15 11:58:46,1:01:21,14223.5,26.395848222,2016-05-15 11:59:01,47.611749,-121.990438,149.4,125.7,18.119183949,-3.2
421122,577320490,2016-05-15 11:58:46,1:01:21,14223.5,26.395848222,2016-05-15 11:59:02,47.611827,-121.990502,148.0,135.6,20.13242661,-3.7
421122,577320490,2016-05-15 11:58:46,1:01:21,14223.5,26.395848222,2016-05-15 11:59:03,47.611966,-121.990579,145.9,152.1,22.3693629,-6.8
421122,577320490,2016-05-15 11:58:46,1:01:21,14223.5,26.395848222,2016-05-15 11:59:04,47.611884,-121.990577,146.8,161.2,23.711524674,-5.1
421122,577320490,2016-05-15 11:58:46,1:01:21,14223.5,26.395848222,2016-05-15 11:59:05,47.611939,-121.99047,146.3,171.3,23.935218303,-2.0
421122,577320490,2016-05-15 11:58:46,1:01:21,14223.5,26.395848222,2016-05-15 11:59:06,47.611983,-121.990308,145.5,184.5,26.395848222,-1.4
421122,577320490,2016-05-15 11:58:46,1:01:21,14223.5,26.395848222,2016-05-15 11:59:07,47.612024,-121.990218,145.1,192.5,25.501073706,1.8
421122,577320490,2016-05-15 11:58:46,1:01:21,14223.5,26.395848222,2016-05-15 11:59:08,47.611938,-121.990264,146.2,202.6,22.593056529,4.5
421122,577320490,2016-05-15 11:58:46,1:01:21,14223.5,26.395848222,2016-05-15 11:59:09,47.611879,-121.990277,147.0,209.2,21.474588384,4.0
421122,577320490,2016-05-15 11:58:46,1:01:21,14223.5,26.395848222,2016-05-15 11:59:10,47.611896,-121.990355,146.9,215.3,19.685039352,6.5
421122,577320490,2016-05-15 11:58:46,1:01:21,14223.5,26.395848222,2016-05-15 11:59:11,47.61194,-121.990419,146.3,222.2,16.777022175,3.7
421122,577320490,2016-05-15 11:58:46,1:01:21,14223.5,26.395848222,2016-05-15 12:00:47,47.611815,-121.990456,148.4,236.3,0.447387258,1.6
421122,577320490,2016-05-15 11:58:46,1:01:21,14223.5,26.395848222,2016-05-15 12:00:51,47.61177,-121.990531,148.3,243.9,0.447387258,1.3
421122,577320490,2016-05-15 11:58:46,1:01:21,14223.5,26.395848222,2016-05-15 12:01:03,47.611855,-121.990493,147.5,253.7,2.460629919,-6.0
421122,577320490,2016-05-15 11:58:46,1:01:21,14223.5,26.395848222,2016-05-15 12:01:05,47.611902,-121.990463,146.8,259.4,2.460629919,-5.8
421122,577320490,2016-05-15 11:58:46,1:01:21,14223.5,26.395848222,2016-05-15 12:01:11,47.611906,-121.990417,146.8,262.9,2.460629919,0.0
421122,577320490,2016-05-15 11:58:46,1:01:21,14223.5,26.395848222,2016-05-15 12:01:12,47.611885,-121.99038,147.0,266.5,2.23693629,7.0
421122,577320490,2016-05-15 11:58:46,1:01:21,14223.5,26.395848222,2016-05-15 12:01:13,47.611853,-121.990319,147.5,272.4,3.579098064,8.2
