AthleteID,ActivityID,StartTime,TotalElapsedTime,TotalDistanceMeters,MaxSpeedMPH,MeasuredTime,Latitude,Longitude,AltitudeMeters,DistanceMeters,current_speedMPH,CurrentGrade
421122,547543887,2016-04-16 16:59:19,0:05:30,731.1,9.395132418,2016-04-16 16:59:19,47.613553,-121.987937,131.9,0.0,0.0,-44.6
421122,547543887,2016-04-16 16:59:19,0:05:30,731.1,9.395132418,2016-04-16 16:59:36,47.61372,-121.988136,128.5,3.3,0.447387258,-23.8
421122,547543887,2016-04-16 16:59:19,0:05:30,731.1,9.395132418,2016-04-16 16:59:40,47.613695,-121.988155,129.0,6.5,0.671080887,-16.0
421122,547543887,2016-04-16 16:59:19,0:05:30,731.1,9.395132418,2016-04-16 16:59:42,47.613682,-121.988206,129.4,10.5,2.684323548,9.6
421122,547543887,2016-04-16 16:59:19,0:05:30,731.1,9.395132418,2016-04-16 16:59:44,47.613648,-121.98821,129.6,14.4,3.131710806,10.9
421122,547543887,2016-04-16 16:59:19,0:05:30,731.1,9.395132418,2016-04-16 16:59:46,47.613622,-121.988182,129.9,17.9,4.250178951,11.5
421122,547543887,2016-04-16 16:59:19,0:05:30,731.1,9.395132418,2016-04-16 16:59:49,47.613588,-121.988158,130.7,22.1,3.355404435,10.7
421122,547543887,2016-04-16 16:59:19,0:05:30,731.1,9.395132418,2016-04-16 16:59:51,47.613556,-121.988114,131.3,27.0,4.026485322,9.6
421122,547543887,2016-04-16 16:59:19,0:05:30,731.1,9.395132418,2016-04-16 16:59:53,47.613504,-121.988057,131.7,34.1,5.144953467,7.8
421122,547543887,2016-04-16 16:59:19,0:05:30,731.1,9.395132418,2016-04-16 16:59:55,47.613463,-121.988043,131.9,38.8,6.263421612,7.8
421122,547543887,2016-04-16 16:59:19,0:05:30,731.1,9.395132418,2016-04-16 16:59:57,47.613419,-121.988054,132.4,43.8,6.263421612,8.2
421122,547543887,2016-04-16 16:59:19,0:05:30,731.1,9.395132418,2016-04-16 16:59:59,47.613388,-121.988072,132.9,47.5,4.921259838,8.2
421122,547543887,2016-04-16 16:59:19,0:05:30,731.1,9.395132418,2016-04-16 17:00:01,47.61336,-121.988094,133.1,51.1,4.6975662090000005,6.7
421122,547543887,2016-04-16 16:59:19,0:05:30,731.1,9.395132418,2016-04-16 17:00:03,47.613312,-121.98813,133.4,57.0,4.921259838,6.5
421122,547543887,2016-04-16 16:59:19,0:05:30,731.1,9.395132418,2016-04-16 17:00:04,47.613285,-121.988142,133.5,60.1,5.592340725,8.2
421122,547543887,2016-04-16 16:59:19,0:05:30,731.1,9.395132418,2016-04-16 17:00:06,47.613234,-121.988128,134.1,65.9,6.71080887,9.8
421122,547543887,2016-04-16 16:59:19,0:05:30,731.1,9.395132418,2016-04-16 17:00:07,47.613207,-121.988109,134.6,69.3,6.71080887,11.0
421122,547543887,2016-04-16 16:59:19,0:05:30,731.1,9.395132418,2016-04-16 17:00:08,47.613182,-121.988091,134.9,72.3,6.934502499000001,11.9
421122,547543887,2016-04-16 16:59:19,0:05:30,731.1,9.395132418,2016-04-16 17:00:10,47.613142,-121.988061,135.4,77.4,6.487115241,10.4
421122,547543887,2016-04-16 16:59:19,0:05:30,731.1,9.395132418,2016-04-16 17:00:12,47.613114,-121.988036,135.9,81.0,5.144953467,9.4
421122,547543887,2016-04-16 16:59:19,0:05:30,731.1,9.395132418,2016-04-16 17:00:14,47.613084,-121.988012,136.2,84.7,4.6975662090000005,9.8
421122,547543887,2016-04-16 16:59:19,0:05:30,731.1,9.395132418,2016-04-16 17:00:16,47.613052,-121.987975,136.5,89.3,4.47387258,8.5
421122,547543887,2016-04-16 16:59:19,0:05:30,731.1,9.395132418,2016-04-16 17:00:18,47.613016,-121.987945,137.0,93.8,4.6975662090000005,9.8
421122,547543887,2016-04-16 16:59:19,0:05:30,731.1,9.395132418,2016-04-16 17:00:20,47.612984,-121.987903,137.4,98.6,5.144953467,12.5
421122,547543887,2016-04-16 16:59:19,0:05:30,731.1,9.395132418,2016-04-16 17:00:22,47.612957,-121.987883,137.9,102.0,4.6975662090000005,13.5
421122,547543887,2016-04-16 16:59:19,0:05:30,731.1,9.395132418,2016-04-16 17:00:24,47.612927,-121.987879,138.5,105.3,4.250178951,13.8
421122,547543887,2016-04-16 16:59:19,0:05:30,731.1,9.395132418,2016-04-16 17:00:26,47.612891,-121.987874,139.1,109.4,4.026485322,13.0
421122,547543887,2016-04-16 16:59:19,0:05:30,731.1,9.395132418,2016-04-16 17:00:28,47.612853,-121.987857,139.5,113.8,4.47387258,12.5
421122,547543887,2016-04-16 16:59:19,0:05:30,731.1,9.395132418,2016-04-16 17:00:30,47.612814,-121.987849,140.0,118.1,4.6975662090000005,12.5
421122,547543887,2016-04-16 16:59:19,0:05:30,731.1,9.395132418,2016-04-16 17:00:32,47.612765,-121.987833,140.8,123.7,5.368647096,13.3
421122,547543887,2016-04-16 16:59:19,0:05:30,731.1,9.395132418,2016-04-16 17:00:33,47.612737,-121.987821,141.3,127.0,5.816034354,12.9
421122,547543887,2016-04-16 16:59:19,0:05:30,731.1,9.395132418,2016-04-16 17:00:34,47.612709,-121.987808,141.7,130.3,6.263421612,11.9
421122,547543887,2016-04-16 16:59:19,0:05:30,731.1,9.395132418,2016-04-16 17:00:35,47.61268,-121.987794,142.0,133.6,6.934502499000001,11.2
421122,547543887,2016-04-16 16:59:19,0:05:30,731.1,9.395132418,2016-04-16 17:00:37,47.612637,-121.987766,142.6,138.8,6.71080887,12.4
421122,547543887,2016-04-16 16:59:19,0:05:30,731.1,9.395132418,2016-04-16 17:00:39,47.612596,-121.987733,143.2,144.0,6.039727983000001,12.2
