AthleteID,ActivityID,StartTime,TotalElapsedTime,TotalDistanceMeters,MaxSpeedMPH,MeasuredTime,Latitude,Longitude,AltitudeMeters,DistanceMeters,current_speedMPH,CurrentGrade
421122,547540459,2016-04-16 16:55:57,0:02:22,777.0,21.250894755,2016-04-16 16:55:57,47.609231,-121.986178,171.5,0.0,0.0,-4.3
421122,547540459,2016-04-16 16:55:57,0:02:22,777.0,21.250894755,2016-04-16 16:56:02,47.609296,-121.986187,171.3,5.2,2.23693629,-2.0
421122,547540459,2016-04-16 16:55:57,0:02:22,777.0,21.250894755,2016-04-16 16:56:09,47.609289,-121.986241,171.1,9.3,1.789549032,-1.4
421122,547540459,2016-04-16 16:55:57,0:02:22,777.0,21.250894755,2016-04-16 16:56:11,47.609269,-121.986312,171.2,15.1,2.460629919,-1.0
421122,547540459,2016-04-16 16:55:57,0:02:22,777.0,21.250894755,2016-04-16 16:56:13,47.609273,-121.986387,171.2,20.7,3.131710806,-0.5
421122,547540459,2016-04-16 16:55:57,0:02:22,777.0,21.250894755,2016-04-16 16:56:14,47.609299,-121.986441,171.1,25.7,7.381889757,-1.9
421122,547540459,2016-04-16 16:55:57,0:02:22,777.0,21.250894755,2016-04-16 16:56:15,47.609323,-121.986502,171.0,31.0,8.052970644,-3.9
421122,547540459,2016-04-16 16:55:57,0:02:22,777.0,21.250894755,2016-04-16 16:56:16,47.60934,-121.986572,170.8,36.6,9.618826047,-4.3
421122,547540459,2016-04-16 16:55:57,0:02:22,777.0,21.250894755,2016-04-16 16:56:17,47.609339,-121.986734,170.1,48.8,12.526843224,-5.6
421122,547540459,2016-04-16 16:55:57,0:02:22,777.0,21.250894755,2016-04-16 16:56:18,47.609332,-121.986825,169.8,55.7,15.658554030000001,-6.0
421122,547540459,2016-04-16 16:55:57,0:02:22,777.0,21.250894755,2016-04-16 16:56:19,47.609356,-121.986864,169.4,59.6,15.211166772,-4.9
421122,547540459,2016-04-16 16:55:57,0:02:22,777.0,21.250894755,2016-04-16 16:56:20,47.609381,-121.986921,169.1,64.7,14.987473143,-3.2
421122,547540459,2016-04-16 16:55:57,0:02:22,777.0,21.250894755,2016-04-16 16:56:21,47.609407,-121.987,169.0,71.3,15.434860401000002,0.0
421122,547540459,2016-04-16 16:55:57,0:02:22,777.0,21.250894755,2016-04-16 16:56:22,47.609428,-121.987075,169.1,77.5,12.750536853,0.4
421122,547540459,2016-04-16 16:55:57,0:02:22,777.0,21.250894755,2016-04-16 16:56:23,47.609426,-121.987154,169.4,83.4,12.303149595,0.9
421122,547540459,2016-04-16 16:55:57,0:02:22,777.0,21.250894755,2016-04-16 16:56:24,47.609411,-121.98722,169.2,88.6,12.974230482,1.0
421122,547540459,2016-04-16 16:55:57,0:02:22,777.0,21.250894755,2016-04-16 16:56:25,47.609389,-121.987264,169.2,92.8,12.526843224,0.6
421122,547540459,2016-04-16 16:55:57,0:02:22,777.0,21.250894755,2016-04-16 16:56:26,47.60937,-121.987306,169.3,96.6,11.408375078999999,1.9
421122,547540459,2016-04-16 16:55:57,0:02:22,777.0,21.250894755,2016-04-16 16:56:27,47.60936,-121.987356,169.5,100.5,10.289906934,1.2
421122,547540459,2016-04-16 16:55:57,0:02:22,777.0,21.250894755,2016-04-16 16:56:28,47.609362,-121.987408,169.5,104.4,9.395132418000001,1.6
421122,547540459,2016-04-16 16:55:57,0:02:22,777.0,21.250894755,2016-04-16 16:56:29,47.609372,-121.987475,169.4,109.6,9.395132418000001,0.9
421122,547540459,2016-04-16 16:55:57,0:02:22,777.0,21.250894755,2016-04-16 16:56:30,47.609386,-121.987554,169.6,115.7,10.289906934,0.4
421122,547540459,2016-04-16 16:55:57,0:02:22,777.0,21.250894755,2016-04-16 16:56:31,47.609402,-121.987642,169.7,122.6,11.632068708,0.0
421122,547540459,2016-04-16 16:55:57,0:02:22,777.0,21.250894755,2016-04-16 16:56:32,47.609418,-121.987731,169.6,129.5,12.974230482,-1.8
421122,547540459,2016-04-16 16:55:57,0:02:22,777.0,21.250894755,2016-04-16 16:56:33,47.609438,-121.987819,169.4,136.4,14.316392256,-2.9
421122,547540459,2016-04-16 16:55:57,0:02:22,777.0,21.250894755,2016-04-16 16:56:34,47.609467,-121.987899,169.1,143.3,14.987473143,-3.3
421122,547540459,2016-04-16 16:55:57,0:02:22,777.0,21.250894755,2016-04-16 16:56:35,47.609514,-121.987961,168.9,150.3,15.434860401000002,-4.1
421122,547540459,2016-04-16 16:55:57,0:02:22,777.0,21.250894755,2016-04-16 16:56:36,47.609562,-121.988004,168.7,156.6,15.211166772,-4.5
421122,547540459,2016-04-16 16:55:57,0:02:22,777.0,21.250894755,2016-04-16 16:56:37,47.609617,-121.988043,168.3,163.3,15.211166772,-4.3
421122,547540459,2016-04-16 16:55:57,0:02:22,777.0,21.250894755,2016-04-16 16:56:38,47.609671,-121.988087,167.9,170.2,15.211166772,-4.5
421122,547540459,2016-04-16 16:55:57,0:02:22,777.0,21.250894755,2016-04-16 16:56:39,47.609706,-121.988141,167.8,175.8,14.540085885,-3.3
421122,547540459,2016-04-16 16:55:57,0:02:22,777.0,21.250894755,2016-04-16 16:56:40,47.609723,-121.988206,167.6,181.0,13.645311369,-1.7
421122,547540459,2016-04-16 16:55:57,0:02:22,777.0,21.250894755,2016-04-16 16:56:41,47.609733,-121.988287,167.5,187.2,13.645311369,-1.8
421122,547540459,2016-04-16 16:55:57,0:02:22,777.0,21.250894755,2016-04-16 16:56:42,47.609738,-121.988374,167.5,193.8,13.645311369,-0.4
